K,Fine(K)
7081,16837702318890664
7082,16879638440758206
7083,16881290492515807
7084,16923613813920092
7085,16923688588940614
7086,16967491280636902
7087,16967491511454346
7088,17010006677073464
7089,17011665956770475
7090,17054066145319512
7091,17054076926656059
7092,17098473489528277
7093,17098473535468101
7094,17140996821660124
7095,17142743738510448
7096,17185651551887372
7097,17185651589994862
7098,17230080423636522
7099,17230080497125074
7100,17273263816562867
7101,17274948635910679
7102,17317864839295440
7103,17317864839295440
7104,17362883098320581
7105,17362969614401571
7106,17406092021765969
7107,17407784088684307
7108,17451287544118099
7109,17451287544118099
7110,17496406066840323
7111,17496406903223523
7112,17540132586123271
7113,17541835776194966
7114,17585353673147801
7115,17585429855104881
7116,17631070256493770
7117,17631071820089402
7118,17674793775645797
7119,17676523202502602
7120,17720719114246669
7121,17720719114246669
7122,17766384788041126
7123,17766385119401873
7124,17810705632920497
7125,17812508754355357
7126,17856645181992319
7127,17856645181992319
7128,17902932759689566
7129,17902932759689566
7130,17947346749406648
7131,17949083698981865
7132,17993811313289622
7133,17993822530475247
7134,18040123035976546
7135,18040200739482422
7136,18085143823766820
7137,18086896746548242
7138,18131638363982937
7139,18131639992220985
7140,18178654101724439
7141,18178654158448735
7142,18223605859082099
7143,18225365355926275
7144,18270721616005900
7145,18270800130719800
7146,18317749896236926
7147,18317761271305963
7148,18363324797265128
7149,18365095914550042
7150,18410544096524237
7151,18410544096524237
7152,18458121770218923
7153,18458121911357271
7154,18503712827356354
7155,18505579381568925
7156,18551561280336475
7157,18551561621924149
7158,18599158094890907
7159,18599158094890907
7160,18645442900639962
7161,18647250463630500
7162,18693247300829348
7163,18693248505866219
7164,18741484750683948
7165,18741564829936454
7166,18787776177341096
7167,18789582249007707
7168,18836220804075946
7169,18836220834999852
7170,18884561962907440
7171,18884561993003449
7172,18931403339469563
7173,18933225032005432
7174,18979860151087704
7175,18979952954259117
7176,19028859615724020
7177,19028859615724020
7178,19075713979262688
7179,19077543382876712
7180,19124894873667174
7181,19124894919199668
7182,19173837623174349
7183,19173839280355429
7184,19221333957170711
7185,19223257624810891
7186,19270540574102156
7187,19270540574102156
7188,19320116702197665
7189,19320129458620321
7190,19367717009058125
7191,19369574968177677
7192,19417503451073086
7193,19417503451073086
7194,19467108463687562
7195,19467190958457254
7196,19515349985779446
7197,19517215174826299
7198,19565151845615372
7199,19565151992168116
7200,19615509855552709
7201,19615510107967822
7202,19663673729109119
7203,19665563652955845
7204,19714149756320970
7205,19714234840144404
7206,19764521518364907
7207,19764521518364907
7208,19813339606751152
7209,19815233553438121
7210,19863933764070595
7211,19863933764070595
7212,19914888501656691
7213,19914888501656691
7214,19963715654308245
7215,19965703193741006
7216,20014968097841421
7217,20014980240705405
7218,20065966095526543
7219,20065966095526543
7220,20115540212326978
7221,20117454651087230
7222,20166726699782268
7223,20166726779948964
7224,20218401715976997
7225,20218487240876631
7226,20267989887461620
7227,20269922612100253
7228,20319860361683520
7229,20319860361683520
7230,20371631279966864
7231,20371643589939050
7232,20421818858389588
7233,20423757768775711
7234,20473710520716345
7235,20473796384240023
7236,20526167651844893
7237,20526167651844893
7238,20576366435572953
7239,20578318513486121
7240,20629037932313281
7241,20629038865196869
7242,20681433972838448
7243,20681433972838448
7244,20732294049522787
7245,20734362725016335
7246,20785002240399742
7247,20785002240399742
7248,20838093989149264
7249,20838095742987424
7250,20889061925344488
7251,20891038723178817
7252,20942373787606055
7253,20942373787606055
7254,20995492468249667
7255,20995580025911145
7256,21047144980256032
7257,21049134758894924
7258,21100472447291767
7259,21100485483919920
7260,21154392513614363
7261,21154392551845663
7262,21205967455511099
7263,21207974464556106
7264,21260007151548930
7265,21260095608281928
7266,21313951579720260
7267,21313952581995340
7268,21366220064331090
7269,21368235209077505
7270,21420368126985448
7271,21420369916944576
7272,21474931505143793
7273,21474944304804299
7274,21527228570113302
7275,21529347054312693
7276,21582087676626358
7277,21582087943980495
7278,21636665772422444
7279,21636665866718780
7280,21689763510357476
7281,21691809268817141
7282,21744568454120157
7283,21744568454120157
7284,21799865541304438
7285,21799955863101607
7286,21852955593655654
7287,21855023099658148
7288,21908491427165551
7289,21908491489754303
7290,21963916106791040
7291,21963916263574212
7292,22017626115107650
7293,22019697228309805
7294,22073189187359765
7295,22073280285814699
7296,22129338906039848
7297,22129338906039848
7298,22183065609694829
7299,22185151111457944
7300,22239439851719294
7301,22239453026731622
7302,22295533447488208
7303,22295533481327742
7304,22349985552610555
7305,22352172129133352
7306,22406384242551316
7307,22406384242551316
7308,22463219607610523
7309,22463219607610523
7310,22517775304039349
7311,22519883187666825
7312,22574824415749660
7313,22574824448421418
7314,22631670840071692
7315,22631779302385795
7316,22686966906998882
7317,22689092721205078
7318,22744042779264118
7319,22744043774633398
7320,22801736738678237
7321,22801736738678237
7322,22856956084181923
7323,22859090750152196
7324,22914774884039158
7325,22914868857086273
7326,22972494758329024
7327,22972495148549485
7328,23028441434902222
7329,23030603610784406
7330,23086401836617978
7331,23086401836617978
7332,23144776400494887
7333,23144776400494887
7334,23200733171779929
7335,23202995338459777
7336,23259458208621261
7337,23259460363080304
7338,23317863926687402
7339,23317863980647242
7340,23374663695837075
7341,23376839411100281
7342,23433298323111219
7343,23433311978578629
7344,23492490280089078
7345,23492586990573248
7346,23549306589894912
7347,23551496696758529
7348,23608709019194667
7349,23608709019194667
7350,23668018622014598
7351,23668018622014598
7352,23725497784513408
7353,23727706668509799
7354,23784934924879110
7355,23785031544069322
7356,23844999698720524
7357,23845013537244217
7358,23902503768579366
7359,23904723479337273
7360,23962817935549138
7361,23962818337170239
7362,24022822982707622
7363,24022823048571958
7364,24081090984383063
7365,24083421116295462
7366,24141425353774561
7367,24141425394574681
7368,24202211567779255
7369,24202211567779255
7370,24260585928494485
7371,24262852470587782
7372,24321627346347422
7373,24321627380550032
7374,24382437847415468
7375,24382536521769860
7376,24441585938316550
7377,24443846123533770
7378,24502653556439112
7379,24502653602396782
7380,24564363725700182
7381,24564365727690554
7382,24623426132919875
7383,24625701344484396
7384,24685279448934205
7385,24685393206284841
7386,24747026983541930
7387,24747027016403402
7388,24806869058140336
7389,24809163116714341
7390,24868852947579617
7391,24868853239758492
7392,24931312336881534
7393,24931312336881534
7394,24991173679281701
7395,24993578922183988
7396,25053955285878298
7397,25053956347921594
7398,25116426300051051
7399,25116440732070697
7400,25177202936509712
7401,25179521409658668
7402,25239916505963735
7403,25239918509538503
7404,25303194273321037
7405,25303295695920375
7406,25363979986280709
7407,25366318047985400
7408,25427516601586387
7409,25427516692722843
7410,25490932444161767
7411,25490932444161767
7412,25552403763359130
7413,25554766175287886
7414,25615977606571724
7415,25616080030611110
7416,25680219897534514
7417,25680219897534514
7418,25741709260274896
7419,25744072147965113
7420,25806211091215586
7421,25806211148689386
7422,25870370808407241
7423,25870371894195849
7424,25932678627564506
7425,25935167765953321
7426,25997204156261641
7427,25997218910889025
7428,26062209159190168
7429,26062210056965585
7430,26124633986744413
7431,26127026519841557
7432,26189886114447757
7433,26189886114447757
7434,26254931163622840
7435,26255035566201328
7436,26318177262352977
7437,26320585199758825
7438,26383455413860932
7439,26383455468080608
7440,26449434576244261
7441,26449449523581352
7442,26512607729006667
7443,26515035902143503
7444,26578734456702506
7445,26578839909839516
7446,26644735811587546
7447,26644737889704954
7448,26708747790797845
7449,26711186944560858
7450,26775013763618853
7451,26775013763618853
7452,26841766387369038
7453,26841766494300436
7454,26905772083238924
7455,26908348421563293
7456,26972909714360613
7457,26972909714360613
7458,27039692175084593
7459,27039692175084593
7460,27104648682980953
7461,27107122909540710
7462,27171712716472347
7463,27171713150960264
7464,27239360562682398
7465,27239468044407536
7466,27304334443293639
7467,27306819235076967
7468,27372239107390664
7469,27372256589080640
7470,27440046952325133
7471,27440047048050773
7472,27505770520560446
7473,27508270943470558
7474,27573711080462129
7475,27573821126174235
7476,27642382245581667
7477,27642382245581667
7478,27708116636692067
7479,27710638045192651
7480,27777056817614375
7481,27777056817614375
7482,27845637167831393
7483,27845652701451152
7484,27912248677254516
7485,27914890349348433
7486,27981205566412748
7487,27981205566412748
7488,28050680278142084
7489,28050680278142084
7490,28117426361991180
7491,28119976447437800
7492,28187160496659412
7493,28187160536728684
7494,28256654434181103
7495,28256765053251563
7496,28324258381549483
7497,28326843824388911
7498,28394047527535881
7499,28394047527535881
7500,28464549524341012
7501,28464550682309980
7502,28532058985737460
7503,28534638650422670
7504,28602744169029957
7505,28602856256230401
7506,28673284459780985
7507,28673284459780985
7508,28741671980738585
7509,28744267893872668
7510,28812483203105726
7511,28812499315571429
7512,28883830592087673
7513,28883832787938857
7514,28952243317390645
7515,28954974361150785
7516,29023963651582793
7517,29023963651582793
7518,29095338969077707
7519,29095339006207527
7520,29164763132746896
7521,29167391522502147
7522,29236402057032517
7523,29236402057032517
7524,29308683812278929
7525,29308814106897857
7526,29378133380200649
7527,29380779659782390
7528,29450695195563033
7529,29450695195563033
7530,29523122278922730
7531,29523122736706657
7532,29593362685274381
7533,29596029824038307
7534,29665957886543807
7535,29666075148399783
7536,29739315611974622
7537,29739315611974622
7538,29809559281952286
7539,29812253703091156
7540,29883212962122397
7541,29883212962122397
7542,29956486942643944
7543,29956487271363697
7544,30027651396705871
7545,30030462884445181
7546,30101342558010310
7547,30101342558010310
7548,30175546778729399
7549,30175546778729399
7550,30246843209498058
7551,30249560382093425
7552,30321348749475916
7553,30321366534427443
7554,30395607926861527
7555,30395725093137747
7556,30467826409787001
7557,30470556830056774
7558,30542356150470267
7559,30542356150470267
7560,30617696786518448
7561,30617696786518448
7562,30689821024865695
7563,30692566646257595
7564,30765299571200683
7565,30765418412656712
7566,30840642422507812
7567,30840659430417737
7568,30913727494948052
7569,30916495747552587
7570,30989371997496828
7571,30989372037063640
7572,31065553815247708
7573,31065553815247708
7574,31138649776286825
7575,31141549527445100
7576,31215253239390179
7577,31215253239390179
7578,31291478512499923
7579,31291482112649663
7580,31365630983264048
7581,31368445565042809
7582,31442162850564504
7583,31442162850564504
7584,31519358719693620
7585,31519479436972272
7586,31593527074799963
7587,31596347303252889
7588,31671036562673542
7589,31671036562673542
7590,31748389427354349
7591,31748389427354349
7592,31823403357885239
7593,31826234815681990
7594,31900928566248548
7595,31901067729663204
7596,31979279765659861
7597,31979279804001424
7598,32054304978901545
7599,32057154983507143
7600,32132947978911785
7601,32132950344211817
7602,32211213830369328
7603,32211213830369328
7604,32287209340566105
7605,32290207092487863
7606,32365885944502930
7607,32365885944502930
7608,32445129793675774
7609,32445147198959071
7610,32521292039915239
7611,32524176667554658
7612,32600836327570418
7613,32600836526543790
7614,32680116892531447
7615,32680240943652389
7616,32757266007311624
7617,32760168594610702
7618,32836849194033229
7619,32836849541747178
7620,32917257153317726
7621,32917257153317726
7622,32994276722361208
7623,32997223740389446
7624,33074898729841265
7625,33075024223588275
7626,33155342958294764
7627,33155343078756659
7628,33233354612493380
7629,33236292827761546
7630,33314128680484090
7631,33314129964980398
7632,33395478783603508
7633,33395479278833758
7634,33473517516703703
7635,33476601526541264
7636,33555291077518178
7637,33555308918769560
7638,33636680756571074
7639,33636680756571074
7640,33715857619350265
7641,33718838684172061
7642,33797551300732497
7643,33797551300732497
7644,33879972962544873
7645,33880103095338635
7646,33959163091078646
7647,33962156163392339
7648,34041887962230856
7649,34041887962230856
7650,34124469188535448
7651,34124487264591964
7652,34204564325879083
7653,34207576156017502
7654,34287321389616979
7655,34287450264066129
7656,34370941351660577
7657,34370943131171887
7658,34451062362779393
7659,34454099177077777
7660,34535002389372198
7661,34535002444120173
7662,34618522472504076
7663,34618522511618577
7664,34699658469048678
7665,34702856543272649
7666,34783649982751650
7667,34783653057599274
7668,34868232210493519
7669,34868232210493519
7670,34949517411933901
7671,34952585320570365
7672,35034441951099820
7673,35034441951099820
7674,35119056109479688
7675,35119187580172896
7676,35201378076764994
7677,35204470757096234
7678,35286323774173138
7679,35286342299677549
7680,35372165869164676
7681,35372165869164676
7682,35454381095592695
